book,id,chart,day_stem,root_class,queries,judgment,wangshuai_kw
滴天髓,滴天髓-0033,己亥丙子乙丑壬午,乙,LIGHT,REN-CAIGUAN|SHISHI-BURUO|XIEQI-TAIZHONG|LIGHT-ROOT|YIN-PARTY|ROOT-STRUCK|ROOT-GAN-PRIORITY|WANGCHONG-SHUAI|SHI-GUI-LU|ZHONGGUA-2SIDE|JIRUO-WUGEN|JISHUAI-CONGSHENG|GE-QUALITY|SHI-ZHU-JI|TIANGAN-XINGQING|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,乙亥 甲戌 癸酉 壬申 辛未 庚午此与前只换一酉子。以俗论之，酉换丑更美，酉乃七杀克我，丑乃偏财我克，又能止水，何其妙也。不知丑乃湿土，能泄火不能止水，酉虽七杀，午火紧克，不泄火之元神；彼则丙火在年，壬水遥远，又得己土一隔，此则丙火在月，壬水相近，已土不能为力，子水又逼近相冲。而且运走西北陰寒之地，丙火一无生扶，乙木何能发生？十干体象去：“虚湿之地，骑马亦忧”，斯言不谬也。所以屈志芸窗，一贫如洗，,[]
滴天髓,滴天髓-0034,甲寅戊辰丙寅丙申,丙,HEAVY,REN-CAIGUAN|SHISHI-BURUO|XIEQI-TAIZHONG|HEAVY-ROOT|YIN-PARTY|BIJIE-PARTY|ROOT-STRUCK|ROOT-GAN-PRIORITY|WANGCHONG-SHUAI|ZHONGGUA-2SIDE|JIRUO-WUGEN|JIWANG-HUAIJI|JISHUAI-CONGSHENG|SHIYONG-YUELING-XIANGFU|GE-QUALITY|SHI-ZHU-JI|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,乙巳 庚午 辛未 壬申 癸酉 甲戌此坐下印缓，生于季春，印气有余，又年逢甲寅，则太过矣。土虽当令，而木更坚，喜其寅申逢冲，财星得用，第嫌比肩盖头，冲之无力。早年运走南方，起倒异常；至壬申癸酉二十年，申冲寅木，克去比肩，创业兴家。此谓乘印就财也。,[]
滴天髓,滴天髓-0035,壬申甲辰丙寅丙申,丙,HEAVY,REN-CAIGUAN|SHISHI-BURUO|HEAVY-ROOT|YIN-PARTY|BIJIE-PARTY|ROOT-STRUCK|ROOT-GAN-PRIORITY|WANGCHONG-SHUAI|ZHONGGUA-2SIDE|JIRUO-WUGEN|JIWANG-HUAIJI|SHIYONG-YUELING-XIANGFU|GE-QUALITY|SHI-ZHU-JI|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,乙巳 丙午 丁未 戊申 己酉 庚戌此坐下印绶亦在季春，印绶未尝无余气，年干壬杀生印有情，不足畏也，所嫌者，两申冲寅，甲木之根拔。还喜壬水泄金生木，运走丙午劫去申财，入学补廪登科；丁未合去壬水，三走春闱不捷；戊申克去壬水，三冲寅木而死于途。此造之壬水，乃甲木之原神，断不可伤，壬水受伤，甲木必孤。凡独杀用印者，最忌制杀也。天合地者，地旺喜静。,[]
滴天髓,滴天髓-0036,己巳辛未壬午乙巳,壬,NONE,SHISHI-BURUO|SHAZHONG-SHENQING|XIEQI-TAIZHONG|YIN-PARTY|ZHONGGUA-2SIDE|WUGEN-YOUFU|JISHUAI-CONGSHENG|GE-QING|GE-QUALITY|YUN-SHENG-ROOT|SHI-ZHU-JI|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,庚午 己巳 戊辰 丁卯 丙寅 乙丑支类南方，乘权当令，地旺极矣；火炎土燥，脆金难滋水源，天衰极矣，故日干之情，不在辛金，其意向必在午中丁火而合从矣。己巳戊辰运，生金泄火，刑耗有之；丁卯丙寅，木火并旺，克尽辛金，经营发财巨万。,"['旺极', '衰极']"
滴天髓,滴天髓-0037,己丑丙子丁亥庚子,丁,NONE,CAIDUO-SHENRUAN|XIEQI-TAIZHONG|ZHONGGUA-2SIDE|JIRUO-WUGEN|WUGEN-YOUFU|JISHUAI-CONGSHENG|SHIYONG-YUELING-XIANGFU|GE-QING|GE-QUALITY|YUN-SHENG-ROOT|SHI-ZHU-JI|TIANGAN-XINGQING|YONGSHEN-STRUCTURE|YONGSHEN-FINAL,乙亥 甲戌 癸酉 壬申 辛未 庚午此造支类北方，地旺极矣；天干火虚，无木生扶，又有湿土晦火，天衰极矣。人皆论其杀重身轻。取火帮身敌杀。戊寅岁，金绝火生，又合去亥水，必有大凶，果卒季夏。此地支官星乘旺，又类官方，天干无印，己土泄丙，未足帮身，此为天地合而从官也。甲戌运生火克水，刑丧破耗，家业已尽；癸酉壬申克尽丙火，助起财官，获利五万；未运丙子年遭回禄，破去二万。人皆取其火土帮身，以午未运为美，殊不知,"['旺极', '衰极']"
滴天髓,滴天髓-0038,壬午己酉甲申甲子,甲,NONE,SHISHI-BURUO|CAIDUO-SHENRUAN|YIN-PARTY|ZHONGGUA-2SIDE|RI-BEI-HE|JIRUO-WUGEN|WUGEN-YOUFU|GE-QUALITY|YUN-SHENG-ROOT|TIANGAN-XINGQING|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,庚戌 辛亥 壬子 癸丑 甲寅 乙卯甲申日元，生于八月，官杀当权，喜其午火紧制酉金，子水化其申金，所谓去官留煞。煞印相生，木凋金旺，印星为用，甲第联登，由郎署出为观察，从臬宪而转封疆。,[]
滴天髓,滴天髓-0039,壬辰己酉甲申甲子,甲,LIGHT,REN-CAIGUAN|SHISHI-BURUO|LIGHT-ROOT|YIN-PARTY|BIJIE-PARTY|ROOT-GAN-PRIORITY|ZHONGGUA-2SIDE|RI-BEI-HE|JIRUO-WUGEN|GE-QING|GE-QUALITY|TIANGAN-XINGQING|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,庚戌 辛亥 壬子 癸丑 甲寅 乙卯此与前造只换一辰字，以俗论之，前则制官留杀，此则合官留杀，功名仕路，无所高下，殊不知有天渊之隔。夫制者克而去之，合者有去有不去也。如以辰土为财，则化金而助杀；以酉金为官，仍化金而党杀。由此观之，清中带浊，且以财为病者，不但功名蹭蹬，而且刑耗难辞。惟亥运逢生，可获一衿，壬子如逢木，秋闱有望；癸丑合去子印，一阻去程，有凶无吉；甲寅运被申冲破，寿元有碍矣。上下贵乎情协。,[]
滴天髓,滴天髓-0040,己巳癸酉丙寅庚寅,丙,HEAVY,REN-CAIGUAN|XIEQI-TAIZHONG|HEAVY-ROOT|ROOT-STRUCK|ROOT-GAN-PRIORITY|SHI-GUI-LU|ZHONGGUA-2SIDE|JIRUO-WUGEN|JISHUAI-CONGSHENG|GE-QUALITY|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,壬申 辛未 庚午 己巳 戊辰 丁卯此日主两坐长生，年支又逢禄旺，足以用官。癸水官星被己土贴身一伤，喜得官临财位，尤妙巳酉拱金，则己土之气已泄，而官星之根固矣。所以一生不遭凶险，名利两全也。,[]
滴天髓,滴天髓-0041,癸亥癸亥丙辰甲午,丙,HEAVY,REN-CAIGUAN|SHISHI-BURUO|HEAVY-ROOT|JUECHU-FENGSHENG|YIN-PARTY|ROOT-GAN-PRIORITY|SHI-GUI-LU|ZHONGGUA-2SIDE|GE-QUALITY|CAI-RUO-SHEN-QIANG|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,壬戌 辛酉 庚申 己未 戊午 丁巳此官杀乘旺，原可畏也，然喜午时生食制煞，时干透甲，生火泄水。旺杀半化为印，衰木两遇长生，赖此木根愈固，上下情协，不诬也。白手成家发财数万。,[]
滴天髓,滴天髓-0042,甲寅庚午乙卯丙子,乙,HEAVY,REN-CAIGUAN|SHISHI-BURUO|XIEQI-TAIZHONG|HEAVY-ROOT|TENGLUO-XIJIA|BIJIE-PARTY|ROOT-STRUCK|ROOT-GAN-PRIORITY|WANGCHONG-SHUAI|ZHONGGUA-2SIDE|RI-BEI-HE|JIRUO-WUGEN|JIWANG-HUAIJI|JISHUAI-CONGSHENG|GE-QUALITY|TIANGAN-XINGQING|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,辛未 壬申 癸酉 甲戌 乙亥 丙子专禄日主，时支子水生之，年干甲木，亦坐禄旺，用庚金则火旺无土，坐干火地，用丙火则子冲去其旺支，即或用火，亦无安顿之运。所以一败如灰，至乙亥运，水木齐来，竟为乞丐。,[]
滴天髓,滴天髓-0043,乙丑己卯乙亥壬午,乙,HEAVY,REN-CAIGUAN|DESHI-BUWANG|HEAVY-ROOT|YIN-PARTY|BIJIE-PARTY|ROOT-STRUCK|ROOT-GAN-PRIORITY|SHI-GUI-LU|ZHONGGUA-2SIDE|JIRUO-WUGEN|JIWANG-HUAIJI|GE-QUALITY|SHI-ZHU-JI|TIANGAN-XINGQING|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,戊寅 丁丑 丙子 乙亥 甲戌 癸酉此己土之财，通根在丑，得禄于午，似乎身财并旺，不知己土之财，比肩夺去，丑土之财，卯木克破，午火食神，亥水克之。壬水盖之，无从引化，所谓上下无情也。初逢戊寅丁丑，财逢生助，遗业颇丰；一交丙子，冲去午火，一败而尽；乙亥运，妻子俱卖，削发为僧，又不守清规，冻饿而死。合此两造观之，则上下之情协与不协，富贵贫贱，遂判天渊，即于此证验焉。左右贵乎同志。,[]
滴天髓,滴天髓-0044,壬申丙午庚午庚辰,庚,HEAVY,REN-CAIGUAN|SHISHI-BURUO|XIEQI-TAIZHONG|HEAVY-ROOT|BIJIE-PARTY|ROOT-GAN-PRIORITY|ZHONGGUA-2SIDE|JISHUAI-CONGSHENG|GE-QUALITY|SHI-ZHU-JI|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,丁未 戊申 己酉 庚戌 辛亥 壬子此丙火之杀虽旺，壬水之根亦固，日主有比肩之助，辰土之生，谓身杀两停。用壬制杀，天干之同志者；地支之同志者，辰土也，一制一化，可谓有情。运喜金水之乡，仕途显赫，位至封疆。,[]
滴天髓,滴天髓-0045,壬午丙午庚申戊寅,庚,HEAVY,REN-CAIGUAN|SHISHI-BURUO|XIEQI-TAIZHONG|HEAVY-ROOT|YIN-PARTY|ROOT-STRUCK|ROOT-GAN-PRIORITY|ZHONGGUA-2SIDE|JIRUO-WUGEN|JISHUAI-CONGSHENG|GE-QUALITY|SHI-ZHU-JI|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,丁未 戊申 己酉 庚戌 辛亥 壬子此造与前合观，大同小异，况乎日坐禄旺，壬水亦紧制杀，何彼则名利双收，此则终身不发？盖彼则壬水逢申之生地，制杀有权，此则壬水坐午之绝地，敌杀无力；彼则时干比劫帮身，又可生水，此则时上枭神克水，而不能生食。所谓左右不能同志者也。始其所始，终其所终，富贵福寿，永乎无穷。,[]
滴天髓,滴天髓-0046,壬寅甲辰丁亥己酉,丁,LIGHT,REN-CAIGUAN|SHISHI-BURUO|XIEQI-TAIZHONG|LIGHT-ROOT|YIN-PARTY|ROOT-GAN-PRIORITY|HE-HUASHEN-DESHI|SHI-GUI-LU|ZHONGGUA-2SIDE|RI-BEI-HE|JIRUO-WUGEN|JISHUAI-CONGSHENG|GE-QING|GE-QUALITY|SHI-ZHU-JI|TIANGAN-XINGQING|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,年干壬水为始，是支亥水为终。官生印，印生身，食神发用吐秀，财得食之覆，官逢财星之生。伤官虽当令，印缓制之有情，年月不反背，日时不妒忌，始终得所。贵至二品，富有百万，子孙济美，寿至八旬。,[]
滴天髓,滴天髓-0047,戊戌庚申癸亥乙卯,癸,HEAVY,REN-CAIGUAN|SHISHI-BURUO|XIEQI-TAIZHONG|HEAVY-ROOT|YIN-PARTY|ROOT-STRUCK|ROOT-GAN-PRIORITY|HE-HUASHEN-DESHI|SHI-GUI-LU|ZHONGGUA-2SIDE|RI-BEI-HE|JIRUO-WUGEN|JIWANG-HUAIJI|JISHUAI-CONGSHENG|GE-QUALITY|TIANGAN-XINGQING|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,此造土生金，金生水，水生木，干支同流，但有相生之谊，而无争妒之风、戊戌中财星归库，官司清印正分明，食神吐秀逢生。乡榜出身，仕至黄堂，一妻二妾，子有十三，科第连绵，富有百万，寿过九旬。,[]
滴天髓,滴天髓-0048,甲子丙寅己巳辛未,己,HEAVY,REN-CAIGUAN|SHISHI-BURUO|XIEQI-TAIZHONG|HEAVY-ROOT|YIN-PARTY|ROOT-STRUCK|ROOT-GAN-PRIORITY|SHI-GUI-LU|ZHONGGUA-2SIDE|RI-BEI-HE|JIRUO-WUGEN|JISHUAI-CONGSHENG|GE-QUALITY|SHI-ZHU-JI|TIANGAN-XINGQING|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,此造天干木生火，火生土，土生金，地支水生木，木生火，火生土，土生金。且由支而生干，从地支则以年支子水生寅木为始，至时干辛金为终；从天干亦以年支子水生甲木为始，至时干辛金为终。天地同流。正所谓始其所始，终其所终也，是以科甲联登，仕至极品，夫妇齐美，子孙衍，科甲不绝，寿至九旬。,[]
滴天髓,滴天髓-0049,甲午丁卯甲午丁卯,甲,HEAVY,REN-CAIGUAN|DESHI-BUWANG|XIEQI-TAIZHONG|HEAVY-ROOT|BIJIE-PARTY|ROOT-STRUCK|ROOT-GAN-PRIORITY|SHI-GUI-LU|ZHONGGUA-2SIDE|JIRUO-WUGEN|JIWANG-HUAIJI|SHIYONG-YUELING-XIANGFU|GE-QUALITY|WANGJI-SIWO-SHENG|TIANGAN-XINGQING|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,戊辰 己巳 庚午 辛未 壬申 癸酉此造木火各半，两气成象，取丁火伤官，秀气为用。四柱金水全无，纯粹可观。巳运丁火临官，南宫奏捷，名高翰苑；庚运官杀混局，降知县。夫南方之金，尚有不足，将来西方之水，难言无咎。,[]
滴天髓,滴天髓-0050,丁卯乙巳丁卯乙巳,丁,HEAVY,REN-CAIGUAN|HEAVY-ROOT|YIN-PARTY|BIJIE-PARTY|ROOT-GAN-PRIORITY|SHI-GUI-LU|ZHONGGUA-2SIDE|JIWANG-HUAIJI|SHIYONG-YUELING-XIANGFU|GE-QING|GE-QUALITY|SHI-ZHU-JI|TIANGAN-XINGQING|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,甲辰 癸卯 壬寅 辛丑 庚子 己亥此亦木火各半，两气成象，非前伤官之比。日主是火，长于夏令，木从火势，格成炎上，更不宜见金运。火逢生助。巡抚浙江；至辛运水年，木火皆伤。故不能免祸。所谓“二人同心，可顺而不可逆也。”,[]
滴天髓,滴天髓-0051,丙午戊戌丙午戊戌,丙,HEAVY,REN-CAIGUAN|SHISHI-BURUO|XIEQI-TAIZHONG|HEAVY-ROOT|BIJIE-PARTY|ROOT-STRUCK|ROOT-GAN-PRIORITY|SHI-GUI-LU|ZHONGGUA-2SIDE|JIRUO-WUGEN|JIWANG-HUAIJI|JISHUAI-CONGSHENG|SHIYONG-YUELING-XIANGFU|GE-QUALITY|SHI-ZHU-JI|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,己亥 庚子 辛丑 壬寅 癸卯 甲辰此火土各半，两气成象，取戌土食神，秀气为用。辛丑运湿土晦火，秀气流行，登乡榜；壬运壬年，赴会试，死于都中，盖水激丙火，则火灭也。如两戌换以两辰，不致燥烈，虽逢水运，亦不至大凶也。,[]
滴天髓,滴天髓-0052,戊戌辛酉戊戌辛酉,戊,LIGHT,REN-CAIGUAN|SHISHI-BURUO|XIEQI-TAIZHONG|LIGHT-ROOT|BIJIE-PARTY|ROOT-STRUCK|ROOT-GAN-PRIORITY|ZHONGGUA-2SIDE|JISHUAI-CONGSHENG|SHIYONG-YUELING-XIANGFU|GE-QUALITY|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,壬戌 癸亥 甲子 乙丑 丙寅 丁卯此土金各半，两气成象，取辛金伤官为用。喜其一路北方运，秀气流行，少年科甲，仕至黄堂；交丙破辛金之用，不禄。凡两气成象者，要日主去生，或食或伤。谓英华秀发，多致富贵；所不足者，运破局，不免于祸。如金水水木之印绶格，无秀可取，故无富贵，试之屡验。,[]
滴天髓,滴天髓-0053,戊戌癸亥戊戌癸亥,戊,LIGHT,REN-CAIGUAN|SHISHI-BURUO|LIGHT-ROOT|BIJIE-PARTY|ROOT-GAN-PRIORITY|ZHONGGUA-2SIDE|RI-BEI-HE|JIRUO-WUGEN|SHIYONG-YUELING-XIANGFU|GE-QUALITY|SHI-ZHU-JI|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,甲子 乙丑 丙寅 丁卯 戊辰 己巳此水土各半，两气成象，喜其通根燥土，财命有一。然气势稍寒，所以运至丙寅，寒逢陽，运登科甲，更妙亥中甲木暗生，仕至郡守，宦途平坦。,[]
滴天髓,滴天髓-0054,癸亥己未癸亥己未,癸,HEAVY,REN-CAIGUAN|SHISHI-BURUO|HEAVY-ROOT|BIJIE-PARTY|ROOT-STRUCK|ROOT-GAN-PRIORITY|ZHONGGUA-2SIDE|JIRUO-WUGEN|SHIYONG-YUELING-XIANGFU|GE-QUALITY|SHI-ZHU-JI|TIANGAN-XINGQING|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,戊午 丁巳 丙辰 乙卯 甲寅 癸丑此土水相克，两气成象，纯杀无制，日主受伤。初走火土之乡，生助七杀，正是明月清风谁与共，高山流水少知音；一交乙卯，运转东方，制杀化权，得奇遇，飞升县令。由此观之，生局必须食为美，印局无秀气，不足为佳。财局身财均敌，日主本气无伤，然又要运程安顿得好，斯为全美，一遇破局，则祸生矣。五气聚而成形，形不可害也。,[]
滴天髓,滴天髓-0055,壬戌壬子甲子戊辰,甲,LIGHT,REN-CAIGUAN|SHISHI-BURUO|LIGHT-ROOT|YIN-PARTY|ROOT-STRUCK|ROOT-GAN-PRIORITY|SHI-GUI-LU|ZHONGGUA-2SIDE|JIRUO-WUGEN|SHIYONG-YUELING-XIANGFU|GE-QUALITY|SHI-ZHU-JI|TIANGAN-XINGQING|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,癸丑 甲寅 乙卯 丙辰 丁巳 戊午 己未此造水势猖狂，独戊土以培之，以作砥柆之功，不致浮泛也。然戊土亦赖有戌土而根固，若有辰而无戌，辰乃湿土，见水则荡，戊土不能植根而虚矣。无根之土，岂能止百川之源？故此造所重者，戌之燥土也。但寒木无陽，必须火以温之，则木方可发荣，所以运至南方火旺之乡，发财数万，名成异路也。,[]
滴天髓,滴天髓-0056,戊寅乙卯甲辰辛未,甲,HEAVY,REN-CAIGUAN|DESHI-BUWANG|HEAVY-ROOT|BIJIE-PARTY|ROOT-STRUCK|ROOT-GAN-PRIORITY|SHI-GUI-LU|ZHONGGUA-2SIDE|JIRUO-WUGEN|JIWANG-HUAIJI|SHIYONG-YUELING-XIANGFU|GE-QUALITY|SHI-ZHU-JI|TIANGAN-XINGQING|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,丙辰 丁巳 戊午 己未 庚申 辛酉此造支类东方，劫刃肆逞，一点微金，成之不足，故书香不继，初运火土，不失化之情，财源通裕；至庚申辛酉，辛金得地，而成之异路，加捐仕至州牧；癸运生木泄金，不禄。,[]
滴天髓,滴天髓-0057,癸未乙卯甲戌乙亥,甲,HEAVY,REN-CAIGUAN|HEAVY-ROOT|YIN-PARTY|BIJIE-PARTY|ROOT-STRUCK|ROOT-GAN-PRIORITY|SHI-GUI-LU|ZHONGGUA-2SIDE|JIRUO-WUGEN|JIWANG-HUAIJI|GE-QING|GE-QUALITY|TIANGAN-XINGQING|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,甲寅 癸丑 壬子 辛亥 庚戌 己酉此造柱中，未土深藏，戌土自坐，谓财来就 ，未尝不美。只因四柱无金以成之，五行无火以行之，再加亥时，癸水通根生劫，亥卯未全，助起劫刃猖狂。查其岁运，又无成地，以致祖业消磨，克妻无子。由此推之，命之所重在运，运其可忽乎谚云：“人有凌云志，无运不能自达也。”独象喜行化地，而化神要昌。,[]
滴天髓,滴天髓-0058,甲寅丁卯甲辰丙寅,甲,HEAVY,REN-CAIGUAN|DESHI-BUWANG|XIEQI-TAIZHONG|HEAVY-ROOT|BIJIE-PARTY|ROOT-STRUCK|ROOT-GAN-PRIORITY|SHI-GUI-LU|ZHONGGUA-2SIDE|JIRUO-WUGEN|JIWANG-HUAIJI|GE-QUALITY|WANGJI-SIWO-SHENG|SHI-ZHU-JI|TIANGAN-XINGQING|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,戊辰 己巳 庚午 辛未 壬申 癸酉支全寅卯辰，东方一气，化神者，丙丁也。发泄菁华，少年科甲，早遂仕路之光；行财地，得过且过有食伤化劫之功；行金运，又得丙丁回克之能；交壬破局伤秀，降职归田不禄。,[]
滴天髓,滴天髓-0059,己未丁丑戊子己未,戊,HEAVY,REN-CAIGUAN|HEAVY-ROOT|YIN-PARTY|BIJIE-PARTY|ROOT-STRUCK|ROOT-GAN-PRIORITY|SHI-GUI-LU|ZHONGGUA-2SIDE|JIRUO-WUGEN|JIWANG-HUAIJI|SHIYONG-YUELING-XIANGFU|GE-QUALITY|SHI-ZHU-JI|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,丙子 乙亥 甲戌 癸酉 壬申 辛未费中堂造，天干戊已逢丁，地支重午丑未。子丑化土，斯真格象，已成稼穑。所不足者，丑中辛金无从引出，且局中丁火三见，辛金暗伤，未得生化之妙，所以嗣息艰难。若天干透一庚辛，地支藏一申酉，必多子矣。,[]
滴天髓,滴天髓-0060,丙寅甲午丙戌乙未,丙,HEAVY,REN-CAIGUAN|HEAVY-ROOT|YIN-PARTY|BIJIE-PARTY|ROOT-STRUCK|ROOT-GAN-PRIORITY|SHI-GUI-LU|ZHONGGUA-2SIDE|JIRUO-WUGEN|JIWANG-HUAIJI|SHIYONG-YUELING-XIANGFU|GE-QING|GE-QUALITY|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,乙未 丙申 丁酉 戊戌 乙亥 庚子支全火局，木从火势，格成炎上。惜木旺克土，秀气有伤，书香难就，武甲出身，仕至副将。行申酉运，运亦有戌未之化，所以无咎；亥运，幸得未会寅合，不过降职；交庚子，干无食伤，支逢冲激，死在军中。,[]
滴天髓,滴天髓-0061,庚申乙酉庚戌庚辰,庚,HEAVY,REN-CAIGUAN|DESHI-BUWANG|HEAVY-ROOT|BIJIE-PARTY|ROOT-STRUCK|ROOT-GAN-PRIORITY|HE-HUASHEN-DESHI|ZHONGGUA-2SIDE|RI-BEI-HE|JIRUO-WUGEN|JIWANG-HUAIJI|GE-QUALITY|SHI-ZHU-JI|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,丙戌 丁亥 戊子 己丑 庚寅 辛卯此造天干乙庚化合，地支申酉戌全，格成从革，惜无水，肃杀之气太锐，不但书香不利，而且不能善终。行伍出身，官至参将，一交寅运，阵亡。盖局无食伤之故耳；又寅戌暗拱，触其旺神也。,[]
滴天髓,滴天髓-0062,壬子辛亥癸丑壬子,癸,HEAVY,REN-CAIGUAN|HEAVY-ROOT|YIN-PARTY|BIJIE-PARTY|ROOT-GAN-PRIORITY|SHI-GUI-LU|ZHONGGUA-2SIDE|JIWANG-HUAIJI|GE-QING|GE-QUALITY|CAI-RUO-SHEN-QIANG|TIANGAN-XINGQING|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,壬子 癸丑 甲寅 乙卯 丙辰 丁巳地支亥子丑，干透壬癸辛，局成润下。喜行运不背，书香早遂；甲寅运气流行，登科发甲；乙卯宦途平坦，由县令而迁州牧；丙辰原局无食伤之化，群劫争财，不禄。全象喜行财地，而财神要旺。,[]
滴天髓,滴天髓-0063,戊申丙辰丁卯甲辰,丁,NONE,SHISHI-BURUO|XIEQI-TAIZHONG|YIN-PARTY|ZHONGGUA-2SIDE|WUGEN-YOUFU|JISHUAI-CONGSHENG|SHIYONG-YUELING-XIANGFU|GE-QUALITY|YUN-SHENG-ROOT|SHI-ZHU-JI|TIANGAN-XINGQING|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,丁巳 戊午 己未 庚申 辛酉 壬戌丁卯日元，生于季春。伤官生财，嫌其木盛土虚，书香难就。土得其伤官化劫，使丙火无争财之意，所以运至庚申辛酉，承先人事业虽微，而自创规模颇大，财发十余万。,[]
滴天髓,滴天髓-0064,己巳辛未丙午丁酉,丙,HEAVY,REN-CAIGUAN|SHISHI-BURUO|XIEQI-TAIZHONG|BIJIE-PARTY|ROOT-GAN-PRIORITY|ZHONGGUA-2SIDE|RI-BEI-HE|JIRUO-WUGEN|JIWANG-HUAIJI|JISHUAI-CONGSHENG|GE-QING|GE-QUALITY|SHI-ZHU-JI|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,此造火长夏天，支类南方，旺之极矣，火土伤官生财。格所嫌者，丁火羊刃透干，局中全无湿气，劫刃肆逞，祖业无恒，父母早亡，幼遭孤苦，中受饥寒。六旬之前，运走东南木火之地，妻财子禄，一字无成。至丑运，北方湿土，晦火生金，暗会金局，从此得际遇，立业发财，至七旬又买妾，连生二子。及甲子癸亥，北方水地，获利数万，寿至九旬。谚云：“有其运，必得其福”，为人岂可限量哉！形全者宜损其有余，形缺者宜补其不足。,[]
滴天髓,滴天髓-0065,丁丑庚戌庚子甲申,庚,HEAVY,REN-CAIGUAN|SHISHI-BURUO|BIJIE-PARTY|ROOT-GAN-PRIORITY|SHI-GUI-LU|ZHONGGUA-2SIDE|JIWANG-HUAIJI|SHIYONG-YUELING-XIANGFU|GE-QING|GE-QUALITY|CAI-RUO-SHEN-QIANG|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,己酉 戊申 丁未 丙午 乙巳 甲辰此秋金坚锐，官星虚脱，不能相制，财星临绝，何暇生官！初运土金，晦火生金，形伤破耗，无所不见；丁未丙午助起官星，家业鼎新；乙巳晚景优游，所谓伤之有功也。,[]
滴天髓,滴天髓-0066,戊申壬戌庚申乙酉,庚,HEAVY,REN-CAIGUAN|SHISHI-BURUO|XIEQI-TAIZHONG|HEAVY-ROOT|YIN-PARTY|ROOT-STRUCK|ROOT-GAN-PRIORITY|SHI-GUI-LU|ZHONGGUA-2SIDE|RI-BEI-HE|JIRUO-WUGEN|JIWANG-HUAIJI|JISHUAI-CONGSHENG|SHIYONG-YUELING-XIANGFU|GE-QUALITY|CAI-RUO-SHEN-QIANG|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,癸亥 甲子 乙丑 丙寅 丁卯 戊辰此造乙从庚化，官星不见，支类西方，又坐禄旺，权在一人。从其强势，虽有壬，戊土紧克，不能引通泄其杀气。初交癸亥，财喜如心，一交丙寅，触其旺神，一败如灰，衣食难度，自缢而死。所谓泄之有益，伤之有害也。,[]
